,customer_id,trans_date,tran_amount,response,month,month_year
102451,CS7317,2014-06-14,77,0,6,2014-06
102452,CS7465,2012-12-17,16,0,12,2012-12
102453,CS8716,2012-12-13,58,0,12,2012-12
102454,CS8112,2013-04-25,11,0,4,2013-04
102455,CS8611,2013-12-22,20,0,12,2013-12
102456,CS7657,2012-10-30,29,0,10,2012-10
102457,CS7215,2011-11-05,32,0,11,2011-11
102458,CS7171,2014-06-09,23,0,6,2014-06
102459,CS7769,2013-08-25,37,0,8,2013-08
102460,CS7873,2013-12-22,29,0,12,2013-12
102461,CS7247,2011-06-25,42,0,6,2011-06
102462,CS8946,2014-02-06,24,0,2,2014-02
102463,CS8966,2013-08-31,27,0,8,2013-08
102464,CS8180,2011-07-05,20,0,7,2011-07
102465,CS8982,2012-03-11,19,0,3,2012-03
102466,CS8621,2013-07-13,10,0,7,2013-07
102467,CS8014,2013-10-17,69,0,10,2013-10
102468,CS7215,2013-06-24,28,0,6,2013-06
102469,CS7502,2013-04-16,71,0,4,2013-04
102470,CS7163,2012-07-05,74,0,7,2012-07
102471,CS7226,2013-03-22,31,0,3,2013-03
102472,CS9000,2013-07-15,76,0,7,2013-07
102473,CS8772,2011-11-01,15,0,11,2011-11
102474,CS7138,2015-01-13,67,0,1,2015-01
102475,CS8854,2013-10-04,26,0,10,2013-10
102476,CS7676,2014-01-14,42,0,1,2014-01
102477,CS8756,2013-01-21,63,0,1,2013-01
102478,CS7812,2015-02-23,14,0,2,2015-02
102479,CS8253,2014-04-19,10,0,4,2014-04
102480,CS8476,2013-12-23,25,0,12,2013-12
102481,CS8512,2014-11-07,49,0,11,2014-11
102482,CS8118,2014-01-08,40,0,1,2014-01
102483,CS8460,2014-06-12,49,0,6,2014-06
102484,CS7996,2011-07-25,20,0,7,2011-07
102485,CS8179,2014-11-02,79,0,11,2014-11
102486,CS7677,2014-07-01,20,0,7,2014-07
102487,CS7351,2011-09-10,33,0,9,2011-09
102488,CS7497,2011-09-19,14,0,9,2011-09
102489,CS7459,2011-10-12,45,0,10,2011-10
102490,CS7388,2012-07-26,38,0,7,2012-07
102491,CS8740,2013-12-02,17,0,12,2013-12
102492,CS7868,2014-04-23,62,0,4,2014-04
102493,CS8793,2012-09-12,61,0,9,2012-09
102494,CS8512,2011-12-24,62,0,12,2011-12
102495,CS7390,2012-01-23,58,0,1,2012-01
102496,CS8223,2011-08-02,44,0,8,2011-08
102497,CS7766,2013-10-24,55,0,10,2013-10
102498,CS8696,2013-12-24,64,0,12,2013-12
102499,CS8576,2013-12-01,51,0,12,2013-12
102500,CS8728,2013-10-11,15,0,10,2013-10
102501,CS8208,2012-01-18,56,0,1,2012-01
102502,CS7693,2013-10-23,19,0,10,2013-10
102503,CS7403,2011-11-09,72,0,11,2011-11
102504,CS8850,2011-08-22,61,0,8,2011-08
102505,CS8367,2012-02-21,49,0,2,2012-02
102506,CS7182,2014-06-15,66,1,6,2014-06
102507,CS8620,2012-05-07,20,0,5,2012-05
102508,CS8165,2014-07-21,14,0,7,2014-07
102509,CS7187,2012-07-27,54,0,7,2012-07
102510,CS8284,2013-05-20,73,0,5,2013-05
102511,CS8257,2011-05-29,71,0,5,2011-05
102512,CS8004,2011-06-06,61,0,6,2011-06
102513,CS8213,2013-02-09,18,0,2,2013-02
102514,CS7187,2013-02-26,45,0,2,2013-02
102515,CS8423,2013-02-02,62,0,2,2013-02
102516,CS7288,2011-07-01,60,0,7,2011-07
102517,CS8914,2013-06-30,42,0,6,2013-06
102518,CS7335,2014-03-13,75,0,3,2014-03
102519,CS8599,2012-12-28,34,0,12,2012-12
102520,CS7274,2015-02-19,72,0,2,2015-02
102521,CS7237,2013-12-25,46,0,12,2013-12
102522,CS7394,2013-01-25,49,0,1,2013-01
102523,CS8330,2012-03-10,49,0,3,2012-03
102524,CS7669,2013-08-26,78,0,8,2013-08
102525,CS7946,2013-11-05,45,0,11,2013-11
102526,CS7489,2014-05-24,11,0,5,2014-05
102527,CS8038,2013-11-15,28,0,11,2013-11
102528,CS7921,2013-04-17,21,0,4,2013-04
102529,CS7165,2011-12-08,19,0,12,2011-12
102530,CS7920,2012-11-22,45,0,11,2012-11
102531,CS8838,2014-05-15,73,0,5,2014-05
102532,CS8300,2012-04-17,32,0,4,2012-04
102533,CS7958,2013-01-26,39,0,1,2013-01
102534,CS7630,2012-03-10,59,0,3,2012-03
102535,CS7610,2011-05-18,21,0,5,2011-05
102536,CS8121,2013-07-16,33,0,7,2013-07
102537,CS8486,2012-02-26,73,0,2,2012-02
102538,CS8920,2015-02-20,72,0,2,2015-02
102539,CS7857,2013-02-16,17,0,2,2013-02
102540,CS7370,2014-07-19,24,1,7,2014-07
102541,CS7175,2014-01-09,22,0,1,2014-01
102542,CS7343,2012-11-16,60,0,11,2012-11
102543,CS8122,2011-10-28,41,0,10,2011-10
102544,CS8253,2014-05-02,42,0,5,2014-05
102545,CS8455,2012-03-29,35,0,3,2012-03
102546,CS8285,2012-12-08,41,0,12,2012-12
102547,CS7316,2011-10-23,39,0,10,2011-10
102548,CS8353,2013-12-26,73,0,12,2013-12
102549,CS8503,2012-03-02,47,0,3,2012-03
102550,CS7891,2013-11-27,23,0,11,2013-11
102551,CS8456,2011-09-01,53,0,9,2011-09
102552,CS7552,2012-02-26,41,0,2,2012-02
102553,CS7271,2012-09-10,27,0,9,2012-09
102554,CS8613,2014-10-27,72,0,10,2014-10
102555,CS8556,2011-09-01,44,0,9,2011-09
102556,CS8909,2012-09-02,10,0,9,2012-09
102557,CS8741,2011-07-25,43,0,7,2011-07
102558,CS8411,2014-07-03,73,0,7,2014-07
102559,CS7541,2013-10-31,27,1,10,2013-10
102560,CS8978,2011-12-09,12,0,12,2011-12
102561,CS8125,2013-04-10,27,0,4,2013-04
102562,CS8027,2013-03-03,50,0,3,2013-03
102563,CS7922,2013-03-16,79,0,3,2013-03
102564,CS8155,2014-04-04,43,0,4,2014-04
102565,CS7703,2012-07-30,23,0,7,2012-07
102566,CS7531,2012-10-19,23,0,10,2012-10
102567,CS7203,2011-06-15,48,0,6,2011-06
102568,CS7826,2012-07-26,37,0,7,2012-07
102569,CS8091,2012-06-08,25,0,6,2012-06
102570,CS8591,2014-01-08,48,1,1,2014-01
102571,CS7314,2012-08-12,63,0,8,2012-08
102572,CS8444,2013-08-31,70,0,8,2013-08
102573,CS7965,2013-04-30,75,0,4,2013-04
102574,CS8490,2012-04-10,57,0,4,2012-04
102575,CS7142,2014-03-30,57,1,3,2014-03
102576,CS8894,2015-02-27,44,0,2,2015-02
102577,CS7184,2012-09-24,54,0,9,2012-09
102578,CS8953,2014-06-22,55,0,6,2014-06
102579,CS8453,2014-08-28,20,0,8,2014-08
102580,CS7873,2013-12-07,29,0,12,2013-12
102581,CS8026,2012-12-20,39,0,12,2012-12
102582,CS7123,2014-06-16,23,0,6,2014-06
102583,CS8415,2011-07-11,38,0,7,2011-07
102584,CS8652,2014-03-02,27,0,3,2014-03
102585,CS7945,2012-06-01,75,0,6,2012-06
102586,CS7805,2014-11-02,34,0,11,2014-11
102587,CS7309,2014-01-04,72,0,1,2014-01
102588,CS8505,2013-12-29,26,0,12,2013-12
102589,CS8793,2012-11-28,64,0,11,2012-11
102590,CS8135,2012-11-16,38,0,11,2012-11
102591,CS8853,2014-09-12,79,0,9,2014-09
102592,CS7206,2014-02-07,66,0,2,2014-02
102593,CS8792,2014-03-31,49,0,3,2014-03
102594,CS7664,2012-12-21,43,0,12,2012-12
102595,CS8766,2012-11-03,15,0,11,2012-11
102596,CS7970,2011-08-08,51,0,8,2011-08
102597,CS7820,2012-02-06,26,0,2,2012-02
102598,CS7878,2013-01-20,61,0,1,2013-01
102599,CS8466,2012-08-31,40,0,8,2012-08
102600,CS7782,2014-10-30,29,0,10,2014-10
102601,CS8790,2011-08-26,56,0,8,2011-08
102602,CS8833,2013-05-29,52,0,5,2013-05
102603,CS8064,2014-11-05,52,0,11,2014-11
102604,CS7322,2012-08-12,78,0,8,2012-08
102605,CS7519,2012-07-27,73,0,7,2012-07
102606,CS8551,2012-08-25,16,0,8,2012-08
102607,CS7181,2012-10-28,48,0,10,2012-10
102608,CS7628,2014-01-15,41,0,1,2014-01
102609,CS7779,2013-07-19,63,0,7,2013-07
102610,CS8193,2011-09-22,66,0,9,2011-09
102611,CS7332,2013-12-25,63,0,12,2013-12
102612,CS8319,2014-10-25,48,0,10,2014-10
102613,CS8899,2014-06-16,41,0,6,2014-06
102614,CS8121,2014-12-27,66,0,12,2014-12
102615,CS7202,2013-08-25,12,0,8,2013-08
102616,CS7252,2012-11-07,74,0,11,2012-11
102617,CS8113,2013-07-29,21,0,7,2013-07
102618,CS8646,2014-12-29,40,0,12,2014-12
102619,CS8505,2012-02-22,31,0,2,2012-02
102620,CS7833,2015-01-08,53,0,1,2015-01
102621,CS8468,2011-08-16,22,0,8,2011-08
102622,CS7128,2014-03-23,32,0,3,2014-03
102623,CS8845,2014-02-05,46,1,2,2014-02
102624,CS7545,2013-07-05,26,0,7,2013-07
102625,CS8426,2011-12-18,15,0,12,2011-12
102626,CS8292,2012-08-25,54,1,8,2012-08
102627,CS7441,2014-07-04,22,0,7,2014-07
102628,CS8276,2013-10-27,58,0,10,2013-10
102629,CS8435,2012-05-13,16,0,5,2012-05
102630,CS7223,2012-05-07,73,0,5,2012-05
102631,CS7726,2014-07-23,26,0,7,2014-07
102632,CS8914,2011-10-19,58,0,10,2011-10
102633,CS7399,2012-03-23,17,0,3,2012-03
102634,CS8834,2012-02-26,16,0,2,2012-02
102635,CS7350,2013-01-28,32,0,1,2013-01
102636,CS8284,2013-05-21,67,0,5,2013-05
102637,CS7247,2013-02-24,46,0,2,2013-02
102638,CS8329,2013-04-09,40,0,4,2013-04
102639,CS7630,2012-03-16,32,0,3,2012-03
102640,CS8082,2011-11-20,60,0,11,2011-11
102641,CS8935,2013-01-22,73,0,1,2013-01
102642,CS7569,2012-08-14,49,0,8,2012-08
102643,CS7612,2013-01-20,60,0,1,2013-01
102644,CS8613,2012-09-22,77,0,9,2012-09
102645,CS8394,2014-10-08,69,0,10,2014-10
102646,CS8600,2015-02-23,50,0,2,2015-02
102647,CS8441,2015-02-18,28,0,2,2015-02
102648,CS8924,2011-06-05,22,0,6,2011-06
102649,CS8711,2012-04-20,61,1,4,2012-04
102650,CS7909,2012-06-27,26,0,6,2012-06
102651,CS7780,2012-02-07,57,0,2,2012-02
102652,CS7293,2014-06-19,35,0,6,2014-06
102653,CS8185,2012-12-14,28,0,12,2012-12
102654,CS7677,2011-11-02,41,0,11,2011-11
102655,CS8588,2013-01-22,79,0,1,2013-01
102656,CS8113,2015-03-10,37,0,3,2015-03
102657,CS7946,2011-12-18,50,0,12,2011-12
102658,CS7360,2013-08-03,17,0,8,2013-08
102659,CS8341,2012-10-16,39,0,10,2012-10
102660,CS7442,2013-11-05,72,0,11,2013-11
102661,CS8803,2014-08-21,69,0,8,2014-08
102662,CS8740,2012-12-08,79,0,12,2012-12
102663,CS8252,2013-03-01,17,0,3,2013-03
102664,CS7558,2013-11-16,44,0,11,2013-11
102665,CS8106,2013-01-24,54,0,1,2013-01
102666,CS8507,2011-12-05,69,0,12,2011-12
102667,CS8953,2014-12-08,43,0,12,2014-12
102668,CS7947,2011-05-28,65,0,5,2011-05
102669,CS8703,2014-08-27,72,0,8,2014-08
102670,CS7169,2014-08-05,75,0,8,2014-08
102671,CS7221,2011-06-07,51,0,6,2011-06
102672,CS7435,2015-01-29,72,0,1,2015-01
102673,CS8602,2012-04-30,17,0,4,2012-04
102674,CS8656,2013-09-24,68,0,9,2013-09
102675,CS8395,2011-07-07,76,0,7,2011-07
102676,CS8484,2012-03-07,36,0,3,2012-03
102677,CS7865,2012-04-02,56,0,4,2012-04
102678,CS7948,2012-05-26,36,0,5,2012-05
102679,CS8191,2011-08-22,26,0,8,2011-08
102680,CS7408,2011-09-17,18,0,9,2011-09
102681,CS8325,2013-11-20,60,0,11,2013-11
102682,CS7173,2013-05-25,26,0,5,2013-05
102683,CS7550,2014-11-06,41,0,11,2014-11
102684,CS8865,2011-08-07,51,0,8,2011-08
102685,CS7393,2011-06-14,37,0,6,2011-06
102686,CS7998,2014-01-03,10,0,1,2014-01
102687,CS8630,2014-09-10,10,0,9,2014-09
102688,CS8539,2012-01-14,22,0,1,2012-01
102689,CS8239,2014-01-29,22,0,1,2014-01
102690,CS7871,2014-03-04,77,0,3,2014-03
102691,CS8202,2014-11-05,29,0,11,2014-11
102692,CS7344,2014-11-18,76,0,11,2014-11
102693,CS8817,2012-05-05,16,0,5,2012-05
102694,CS7428,2013-06-08,10,0,6,2013-06
102695,CS8370,2015-03-06,56,0,3,2015-03
102696,CS7667,2011-08-15,41,0,8,2011-08
102697,CS8494,2014-01-15,16,0,1,2014-01
102698,CS7829,2013-05-24,37,0,5,2013-05
102699,CS7827,2013-03-04,17,0,3,2013-03
102700,CS7236,2015-02-02,19,0,2,2015-02
102701,CS8850,2012-08-06,10,0,8,2012-08
102702,CS8672,2012-11-30,65,0,11,2012-11
102703,CS8786,2014-08-02,10,0,8,2014-08
102704,CS8258,2013-12-06,29,0,12,2013-12
102705,CS8127,2013-06-19,41,0,6,2013-06
102706,CS8594,2013-07-14,52,0,7,2013-07
102707,CS8944,2011-09-17,43,0,9,2011-09
102708,CS8550,2014-08-03,54,0,8,2014-08
102709,CS8999,2012-01-06,25,0,1,2012-01
102710,CS8317,2015-03-04,21,0,3,2015-03
102711,CS7728,2014-07-13,24,0,7,2014-07
102712,CS8492,2013-05-03,27,0,5,2013-05
102713,CS7403,2013-08-22,13,0,8,2013-08
102714,CS7337,2015-02-08,24,0,2,2015-02
102715,CS8731,2011-08-11,75,0,8,2011-08
102716,CS8168,2012-04-07,22,0,4,2012-04
102717,CS7808,2012-05-20,76,0,5,2012-05
102718,CS8106,2011-11-22,51,0,11,2011-11
102719,CS8339,2013-04-27,67,0,4,2013-04
102720,CS7293,2014-08-08,77,0,8,2014-08
102721,CS7555,2014-06-22,53,0,6,2014-06
102722,CS8056,2011-09-11,65,0,9,2011-09
102723,CS7796,2014-08-07,41,0,8,2014-08
102724,CS7283,2015-01-08,12,0,1,2015-01
102725,CS8394,2014-05-08,18,0,5,2014-05
102726,CS8632,2013-12-03,55,0,12,2013-12
102727,CS7815,2011-05-26,38,0,5,2011-05
102728,CS7713,2014-08-23,13,0,8,2014-08
102729,CS8560,2011-05-23,67,0,5,2011-05
102730,CS8455,2015-01-03,36,0,1,2015-01
102731,CS7801,2011-09-27,11,0,9,2011-09
102732,CS8400,2011-07-20,75,0,7,2011-07
102733,CS8794,2013-05-18,55,0,5,2013-05
102734,CS8506,2014-12-18,54,0,12,2014-12
102735,CS8847,2013-11-21,24,0,11,2013-11
102736,CS7766,2013-04-30,64,0,4,2013-04
102737,CS7731,2012-06-06,57,0,6,2012-06
102738,CS8043,2011-06-19,27,0,6,2011-06
102739,CS8597,2012-12-22,76,0,12,2012-12
102740,CS7743,2011-06-10,10,0,6,2011-06
102741,CS8415,2013-12-29,41,0,12,2013-12
102742,CS8031,2015-02-07,19,0,2,2015-02
102743,CS7135,2012-08-28,33,0,8,2012-08
102744,CS8678,2011-07-12,49,0,7,2011-07
102745,CS7956,2011-06-08,10,0,6,2011-06
102746,CS8701,2011-11-07,21,0,11,2011-11
102747,CS7509,2014-10-21,34,1,10,2014-10
102748,CS8870,2011-06-15,50,0,6,2011-06
102749,CS7467,2013-07-25,67,0,7,2013-07
102750,CS7611,2012-03-08,59,0,3,2012-03
102751,CS7661,2011-06-16,74,0,6,2011-06
102752,CS8307,2011-10-01,21,0,10,2011-10
102753,CS8063,2013-07-24,55,0,7,2013-07
102754,CS8223,2014-04-14,67,0,4,2014-04
102755,CS8946,2013-05-28,27,0,5,2013-05
102756,CS8563,2013-12-21,45,0,12,2013-12
102757,CS8717,2011-10-23,47,0,10,2011-10
102758,CS8362,2012-09-13,58,0,9,2012-09
102759,CS8490,2013-05-08,53,0,5,2013-05
102760,CS7450,2014-02-28,63,0,2,2014-02
102761,CS8139,2014-04-24,23,0,4,2014-04
102762,CS7676,2013-03-21,15,0,3,2013-03
102763,CS8546,2014-09-25,21,0,9,2014-09
102764,CS8704,2014-10-24,77,0,10,2014-10
102765,CS7811,2014-10-16,63,0,10,2014-10
102766,CS8592,2014-05-21,15,0,5,2014-05
102767,CS7649,2013-06-25,68,0,6,2013-06
102768,CS7989,2014-03-25,18,0,3,2014-03
102769,CS7653,2011-05-28,71,0,5,2011-05
102770,CS7935,2013-04-19,12,0,4,2013-04
102771,CS7369,2013-08-05,37,0,8,2013-08
102772,CS8609,2012-08-12,13,0,8,2012-08
102773,CS8659,2014-06-23,50,0,6,2014-06
102774,CS8468,2014-12-03,65,0,12,2014-12
102775,CS8025,2011-08-12,25,0,8,2011-08
102776,CS7437,2012-05-14,60,0,5,2012-05
102777,CS7838,2014-02-04,48,0,2,2014-02
102778,CS8487,2014-11-14,17,0,11,2014-11
102779,CS8435,2012-11-18,65,0,11,2012-11
102780,CS8589,2014-12-28,48,0,12,2014-12
102781,CS7387,2012-12-14,34,0,12,2012-12
102782,CS7362,2014-10-24,65,0,10,2014-10
102783,CS8103,2015-02-09,22,0,2,2015-02
102784,CS7862,2012-08-21,39,0,8,2012-08
102785,CS7775,2014-02-24,60,0,2,2014-02
102786,CS7983,2013-02-23,44,0,2,2013-02
102787,CS7237,2014-08-08,33,0,8,2014-08
102788,CS7947,2013-11-10,73,0,11,2013-11
102789,CS8262,2012-04-18,44,0,4,2012-04
102790,CS7497,2014-09-15,75,0,9,2014-09
102791,CS8670,2012-03-18,13,0,3,2012-03
102792,CS8183,2013-11-14,28,0,11,2013-11
102793,CS7485,2012-05-28,35,0,5,2012-05
102794,CS7676,2014-09-26,39,0,9,2014-09
102795,CS7573,2015-01-01,45,0,1,2015-01
102796,CS7369,2013-02-09,46,0,2,2013-02
102797,CS7523,2012-03-14,60,0,3,2012-03
102798,CS7120,2013-04-24,50,0,4,2013-04
102799,CS8727,2012-10-26,40,0,10,2012-10
102800,CS8875,2012-02-16,15,0,2,2012-02
102801,CS8316,2014-03-28,65,1,3,2014-03
102802,CS8877,2013-12-26,12,0,12,2013-12
102803,CS8399,2014-06-22,26,0,6,2014-06
102804,CS8957,2013-05-26,75,0,5,2013-05
102805,CS8782,2014-05-04,71,0,5,2014-05
102806,CS8422,2012-11-11,35,0,11,2012-11
102807,CS8841,2014-08-10,74,0,8,2014-08
102808,CS7846,2014-04-30,38,1,4,2014-04
102809,CS8569,2011-11-22,15,0,11,2011-11
102810,CS8391,2013-09-23,34,0,9,2013-09
102811,CS8426,2012-10-18,65,0,10,2012-10
102812,CS8005,2011-11-18,54,0,11,2011-11
102813,CS8541,2013-09-27,65,1,9,2013-09
102814,CS7565,2014-06-01,58,0,6,2014-06
102815,CS7384,2014-10-20,54,0,10,2014-10
102816,CS8816,2012-08-16,60,0,8,2012-08
102817,CS7171,2015-03-15,16,0,3,2015-03
102818,CS7397,2013-02-21,36,0,2,2013-02
102819,CS7752,2012-01-28,44,0,1,2012-01
102820,CS8287,2014-01-01,33,0,1,2014-01
102821,CS7227,2014-12-08,75,1,12,2014-12
102822,CS8880,2014-06-06,67,0,6,2014-06
102823,CS7412,2014-08-07,36,0,8,2014-08
102824,CS8445,2014-08-23,67,0,8,2014-08
102825,CS8042,2014-04-05,75,0,4,2014-04
102826,CS8918,2011-08-04,36,0,8,2011-08
102827,CS7294,2015-02-10,26,0,2,2015-02
102828,CS7769,2013-04-06,67,0,4,2013-04
102829,CS8747,2014-04-24,48,0,4,2014-04
102830,CS7917,2011-07-02,11,0,7,2011-07
102831,CS8719,2014-05-24,79,0,5,2014-05
102832,CS8985,2014-08-02,46,0,8,2014-08
102833,CS7992,2011-09-08,19,0,9,2011-09
102834,CS8735,2013-05-27,69,0,5,2013-05
102835,CS7635,2013-11-07,50,0,11,2013-11
102836,CS7783,2012-08-02,73,0,8,2012-08
102837,CS8538,2012-09-02,58,0,9,2012-09
102838,CS7804,2011-12-23,65,0,12,2011-12
102839,CS8569,2014-12-10,60,0,12,2014-12
102840,CS7789,2012-07-19,66,0,7,2012-07
102841,CS7574,2012-08-07,67,0,8,2012-08
102842,CS7792,2013-03-21,29,0,3,2013-03
102843,CS8296,2012-09-05,48,0,9,2012-09
102844,CS7905,2011-06-12,71,0,6,2011-06
102845,CS8156,2014-03-26,67,0,3,2014-03
102846,CS7157,2015-02-23,28,0,2,2015-02
102847,CS8098,2011-10-02,73,0,10,2011-10
102848,CS7510,2013-08-28,38,0,8,2013-08
102849,CS7269,2012-07-19,29,0,7,2012-07
102850,CS7460,2014-04-19,59,0,4,2014-04
102851,CS7159,2012-09-29,35,0,9,2012-09
102852,CS8339,2012-03-11,32,0,3,2012-03
102853,CS7420,2013-08-04,26,0,8,2013-08
102854,CS8693,2014-01-23,25,0,1,2014-01
102855,CS8483,2014-04-19,37,0,4,2014-04
102856,CS7807,2014-10-21,39,0,10,2014-10
102857,CS8985,2013-04-01,18,0,4,2013-04
102858,CS7855,2012-10-05,11,0,10,2012-10
102859,CS8124,2011-08-01,40,0,8,2011-08
102860,CS8584,2014-02-01,71,0,2,2014-02
102861,CS8484,2012-09-08,54,0,9,2012-09
102862,CS7265,2013-04-22,26,0,4,2013-04
102863,CS8878,2013-02-15,69,0,2,2013-02
102864,CS8158,2014-09-09,42,0,9,2014-09
102865,CS8227,2014-02-14,53,0,2,2014-02
102866,CS7739,2013-12-06,14,0,12,2013-12
102867,CS7214,2014-01-10,30,0,1,2014-01
102868,CS8756,2011-07-28,11,0,7,2011-07
102869,CS8234,2013-08-18,51,0,8,2013-08
102870,CS8657,2012-02-27,63,0,2,2012-02
102871,CS8486,2011-07-14,56,0,7,2011-07
102872,CS7940,2012-10-14,38,1,10,2012-10
102873,CS8813,2012-09-19,19,0,9,2012-09
102874,CS7481,2011-06-10,69,0,6,2011-06
102875,CS7696,2012-11-16,28,0,11,2012-11
102876,CS8413,2011-07-23,39,0,7,2011-07
102877,CS8187,2014-11-16,27,0,11,2014-11
102878,CS8925,2014-04-08,11,0,4,2014-04
102879,CS7823,2013-11-26,56,0,11,2013-11
102880,CS8381,2011-07-26,58,0,7,2011-07
102881,CS8195,2013-03-10,19,0,3,2013-03
102882,CS7189,2014-08-13,48,0,8,2014-08
102883,CS8379,2015-01-28,35,0,1,2015-01
102884,CS8062,2012-02-08,11,0,2,2012-02
102885,CS7773,2014-09-05,61,1,9,2014-09
102886,CS8126,2014-12-09,26,0,12,2014-12
102887,CS8547,2013-11-30,21,0,11,2013-11
102888,CS7153,2011-10-04,16,0,10,2011-10
102889,CS7410,2013-04-23,33,0,4,2013-04
102890,CS7339,2014-02-08,29,0,2,2014-02
102891,CS8169,2014-06-30,59,0,6,2014-06
102892,CS8623,2013-11-25,11,0,11,2013-11
102893,CS8161,2012-07-25,60,0,7,2012-07
102894,CS7146,2014-05-22,56,0,5,2014-05
102895,CS7664,2015-03-03,56,0,3,2015-03
102896,CS8053,2012-10-30,11,0,10,2012-10
102897,CS8467,2012-01-20,19,0,1,2012-01
102898,CS8188,2011-07-16,62,0,7,2011-07
102899,CS7695,2011-05-26,41,0,5,2011-05
102900,CS7849,2013-09-26,14,0,9,2013-09
102901,CS8894,2014-09-05,45,0,9,2014-09
102902,CS7137,2012-09-03,75,0,9,2012-09
102903,CS8337,2013-08-10,36,0,8,2013-08
102904,CS8202,2011-10-30,76,0,10,2011-10
102905,CS7250,2014-04-18,18,0,4,2014-04
102906,CS8868,2013-08-12,43,0,8,2013-08
102907,CS8373,2012-11-11,30,0,11,2012-11
102908,CS8903,2014-08-24,45,0,8,2014-08
102909,CS7837,2014-02-12,63,0,2,2014-02
102910,CS8050,2013-04-07,77,0,4,2013-04
102911,CS8635,2013-05-27,56,0,5,2013-05
102912,CS8809,2013-01-21,11,0,1,2013-01
102913,CS8657,2013-03-26,77,0,3,2013-03
102914,CS7603,2013-05-01,53,0,5,2013-05
102915,CS8930,2014-10-26,35,0,10,2014-10
102916,CS7901,2013-05-10,63,0,5,2013-05
102917,CS7989,2014-11-12,31,0,11,2014-11
102918,CS7334,2012-06-17,69,0,6,2012-06
102919,CS7501,2013-01-16,38,0,1,2013-01
102920,CS7962,2012-05-19,15,0,5,2012-05
102921,CS8666,2011-11-12,59,0,11,2011-11
102922,CS8075,2013-08-31,18,0,8,2013-08
102923,CS7448,2011-08-03,43,0,8,2011-08
102924,CS8809,2013-11-20,27,0,11,2013-11
102925,CS7217,2013-01-29,38,0,1,2013-01
102926,CS7655,2012-03-01,33,0,3,2012-03
102927,CS8413,2012-04-12,19,0,4,2012-04
102928,CS8695,2012-06-12,47,0,6,2012-06
102929,CS8866,2011-09-21,73,0,9,2011-09
102930,CS8588,2012-10-20,58,0,10,2012-10
102931,CS7267,2011-11-22,31,0,11,2011-11
102932,CS8377,2014-12-02,17,0,12,2014-12
102933,CS8315,2014-06-08,45,0,6,2014-06
102934,CS7421,2013-09-08,19,0,9,2013-09
102935,CS8775,2013-09-30,11,0,9,2013-09
102936,CS7819,2011-10-06,63,0,10,2011-10
102937,CS8124,2012-10-24,27,0,10,2012-10
102938,CS7417,2014-03-29,31,0,3,2014-03
102939,CS7295,2013-02-10,64,0,2,2013-02
102940,CS7690,2013-07-29,61,0,7,2013-07
102941,CS7776,2013-11-05,51,0,11,2013-11
102942,CS8392,2011-10-26,10,0,10,2011-10
102943,CS7649,2012-12-19,65,0,12,2012-12
102944,CS7260,2012-08-26,18,0,8,2012-08
102945,CS7757,2013-04-24,42,0,4,2013-04
102946,CS7542,2012-10-18,23,0,10,2012-10
102947,CS8027,2012-01-24,17,0,1,2012-01
102948,CS8646,2014-05-27,32,0,5,2014-05
102949,CS7609,2011-07-17,37,0,7,2011-07
102950,CS7865,2014-04-29,58,0,4,2014-04
102951,CS7671,2013-11-07,60,0,11,2013-11
102952,CS7483,2013-01-27,28,0,1,2013-01
102953,CS7967,2012-09-08,49,0,9,2012-09
102954,CS8991,2014-05-15,70,0,5,2014-05
102955,CS8723,2014-12-02,20,0,12,2014-12
102956,CS7503,2013-04-17,61,0,4,2013-04
102957,CS7280,2014-10-23,59,0,10,2014-10
102958,CS8063,2013-05-23,56,0,5,2013-05
102959,CS7781,2012-11-30,56,0,11,2012-11
102960,CS7951,2013-04-06,28,0,4,2013-04
102961,CS7330,2015-02-17,32,0,2,2015-02
102962,CS7944,2013-03-17,22,0,3,2013-03
102963,CS8613,2014-10-26,62,0,10,2014-10
102964,CS7718,2014-11-05,54,0,11,2014-11
102965,CS7812,2012-04-27,43,0,4,2012-04
102966,CS7887,2012-03-16,56,0,3,2012-03
102967,CS7604,2012-11-28,22,0,11,2012-11
102968,CS8780,2011-07-23,60,0,7,2011-07
102969,CS7815,2011-12-19,54,0,12,2011-12
102970,CS7379,2014-02-14,27,0,2,2014-02
102971,CS8965,2013-10-30,50,0,10,2013-10
102972,CS8635,2013-01-21,19,0,1,2013-01
102973,CS8664,2014-12-28,11,0,12,2014-12
102974,CS7928,2011-10-19,39,0,10,2011-10
102975,CS8696,2014-12-01,45,0,12,2014-12
102976,CS8162,2014-04-17,73,0,4,2014-04
102977,CS8017,2011-05-17,45,0,5,2011-05
102978,CS7830,2011-11-16,76,0,11,2011-11
102979,CS8167,2012-11-01,45,1,11,2012-11
102980,CS7973,2014-03-16,22,0,3,2014-03
102981,CS8245,2012-12-10,65,0,12,2012-12
102982,CS8743,2013-05-10,26,0,5,2013-05
102983,CS8570,2014-11-03,55,0,11,2014-11
102984,CS8222,2015-01-19,55,0,1,2015-01
102985,CS7138,2012-06-29,47,0,6,2012-06
102986,CS7987,2012-12-11,74,0,12,2012-12
102987,CS8569,2012-07-01,42,0,7,2012-07
